t,best,solver,dim
3148,-4.3661008472740965,vanila-des,10
3149,-4.3661008472740965,vanila-des,10
3150,-4.3661008472740965,vanila-des,10
3151,-4.3661008472740965,vanila-des,10
3152,-4.3661008472740965,vanila-des,10
3153,-4.3661008472740965,vanila-des,10
3154,-4.3661008472740965,vanila-des,10
3155,-4.3661008472740965,vanila-des,10
3156,-4.3661008472740965,vanila-des,10
3157,-4.3661008472740965,vanila-des,10
3158,-4.3661008472740965,vanila-des,10
3159,-4.3661008472740965,vanila-des,10
3160,-4.3661008472740965,vanila-des,10
3161,-4.3661008472740965,vanila-des,10
3162,-4.3661008472740965,vanila-des,10
3163,-4.3661008472740965,vanila-des,10
3164,-4.3661008472740965,vanila-des,10
3165,-4.3661008472740965,vanila-des,10
3166,-4.3661008472740965,vanila-des,10
3167,-4.3661008472740965,vanila-des,10
3168,-4.4251631634935595,vanila-des,10
3169,-4.4251631634935595,vanila-des,10
3170,-4.4251631634935595,vanila-des,10
3171,-4.4251631634935595,vanila-des,10
3172,-4.4251631634935595,vanila-des,10
3173,-4.4251631634935595,vanila-des,10
3174,-4.4251631634935595,vanila-des,10
3175,-4.4251631634935595,vanila-des,10
3176,-4.4251631634935595,vanila-des,10
3177,-4.4251631634935595,vanila-des,10
3178,-4.4251631634935595,vanila-des,10
3179,-4.4251631634935595,vanila-des,10
3180,-4.4251631634935595,vanila-des,10
3181,-4.4251631634935595,vanila-des,10
3182,-4.4251631634935595,vanila-des,10
3183,-4.4251631634935595,vanila-des,10
3184,-4.4251631634935595,vanila-des,10
3185,-4.4251631634935595,vanila-des,10
3186,-4.4251631634935595,vanila-des,10
3187,-4.4251631634935595,vanila-des,10
3188,-4.4251631634935595,vanila-des,10
3189,-4.4251631634935595,vanila-des,10
3190,-4.4251631634935595,vanila-des,10
3191,-4.4251631634935595,vanila-des,10
3192,-4.4251631634935595,vanila-des,10
3193,-4.4251631634935595,vanila-des,10
3194,-4.4251631634935595,vanila-des,10
3195,-4.4251631634935595,vanila-des,10
3196,-4.4251631634935595,vanila-des,10
3197,-4.4251631634935595,vanila-des,10
3198,-4.4251631634935595,vanila-des,10
3199,-4.4251631634935595,vanila-des,10
3200,-4.4251631634935595,vanila-des,10
3201,-4.4251631634935595,vanila-des,10
3202,-4.4251631634935595,vanila-des,10
3203,-4.4251631634935595,vanila-des,10
3204,-4.4251631634935595,vanila-des,10
3205,-4.4251631634935595,vanila-des,10
3206,-4.4251631634935595,vanila-des,10
3207,-4.4251631634935595,vanila-des,10
3208,-4.4251631634935595,vanila-des,10
3209,-4.4251631634935595,vanila-des,10
3210,-4.4251631634935595,vanila-des,10
3211,-4.4251631634935595,vanila-des,10
3212,-4.4251631634935595,vanila-des,10
3213,-4.4251631634935595,vanila-des,10
3214,-4.4251631634935595,vanila-des,10
3215,-4.4251631634935595,vanila-des,10
3216,-4.4251631634935595,vanila-des,10
3217,-4.4251631634935595,vanila-des,10
3218,-4.4251631634935595,vanila-des,10
3219,-4.4251631634935595,vanila-des,10
3220,-4.4251631634935595,vanila-des,10
3221,-4.4251631634935595,vanila-des,10
3222,-4.4251631634935595,vanila-des,10
3223,-4.4251631634935595,vanila-des,10
3224,-4.4251631634935595,vanila-des,10
3225,-4.4251631634935595,vanila-des,10
3226,-4.4251631634935595,vanila-des,10
3227,-4.4251631634935595,vanila-des,10
3228,-4.4251631634935595,vanila-des,10
3229,-4.4251631634935595,vanila-des,10
3230,-4.4251631634935595,vanila-des,10
3231,-4.4251631634935595,vanila-des,10
3232,-4.4251631634935595,vanila-des,10
3233,-4.4251631634935595,vanila-des,10
3234,-4.4251631634935595,vanila-des,10
3235,-4.4251631634935595,vanila-des,10
3236,-4.4251631634935595,vanila-des,10
3237,-4.4251631634935595,vanila-des,10
3238,-4.4251631634935595,vanila-des,10
3239,-4.4251631634935595,vanila-des,10
3240,-4.4251631634935595,vanila-des,10
3241,-4.4251631634935595,vanila-des,10
3242,-4.4251631634935595,vanila-des,10
3243,-4.4251631634935595,vanila-des,10
3244,-4.4251631634935595,vanila-des,10
3245,-4.4251631634935595,vanila-des,10
3246,-4.4251631634935595,vanila-des,10
3247,-4.4251631634935595,vanila-des,10
3248,-4.4251631634935595,vanila-des,10
3249,-4.4251631634935595,vanila-des,10
3250,-4.4251631634935595,vanila-des,10
3251,-4.4251631634935595,vanila-des,10
3252,-4.4251631634935595,vanila-des,10
3253,-4.4251631634935595,vanila-des,10
3254,-4.4251631634935595,vanila-des,10
3255,-4.4251631634935595,vanila-des,10
3256,-4.4251631634935595,vanila-des,10
3257,-4.4251631634935595,vanila-des,10
3258,-4.435490737142545,vanila-des,10
3259,-4.435490737142545,vanila-des,10
3260,-4.435490737142545,vanila-des,10
3261,-4.435490737142545,vanila-des,10
3262,-4.435490737142545,vanila-des,10
3263,-4.435490737142545,vanila-des,10
3264,-4.435490737142545,vanila-des,10
3265,-4.435490737142545,vanila-des,10
3266,-4.435490737142545,vanila-des,10
3267,-4.435490737142545,vanila-des,10
3268,-4.435490737142545,vanila-des,10
3269,-4.435490737142545,vanila-des,10
3270,-4.435490737142545,vanila-des,10
3271,-4.435490737142545,vanila-des,10
3272,-4.435490737142545,vanila-des,10
3273,-4.435490737142545,vanila-des,10
3274,-4.435490737142545,vanila-des,10
3275,-4.435490737142545,vanila-des,10
3276,-4.435490737142545,vanila-des,10
3277,-4.435490737142545,vanila-des,10
3278,-4.435490737142545,vanila-des,10
3279,-4.435490737142545,vanila-des,10
3280,-4.435490737142545,vanila-des,10
3281,-4.435490737142545,vanila-des,10
3282,-4.435490737142545,vanila-des,10
3283,-4.435490737142545,vanila-des,10
3284,-4.435490737142545,vanila-des,10
3285,-4.435490737142545,vanila-des,10
3286,-4.435490737142545,vanila-des,10
3287,-4.435490737142545,vanila-des,10
3288,-4.435490737142545,vanila-des,10
3289,-4.435490737142545,vanila-des,10
3290,-4.435490737142545,vanila-des,10
3291,-4.435490737142545,vanila-des,10
3292,-4.435490737142545,vanila-des,10
3293,-4.435490737142545,vanila-des,10
3294,-4.435490737142545,vanila-des,10
3295,-4.435490737142545,vanila-des,10
3296,-4.435490737142545,vanila-des,10
3297,-4.435490737142545,vanila-des,10
3298,-4.435490737142545,vanila-des,10
3299,-4.435490737142545,vanila-des,10
3300,-4.435490737142545,vanila-des,10
3301,-4.435490737142545,vanila-des,10
3302,-4.435490737142545,vanila-des,10
3303,-4.435490737142545,vanila-des,10
3304,-4.435490737142545,vanila-des,10
3305,-4.435490737142545,vanila-des,10
3306,-4.435490737142545,vanila-des,10
3307,-4.435490737142545,vanila-des,10
3308,-4.435490737142545,vanila-des,10
3309,-4.435490737142545,vanila-des,10
3310,-4.435490737142545,vanila-des,10
3311,-4.435490737142545,vanila-des,10
3312,-4.435490737142545,vanila-des,10
3313,-4.435490737142545,vanila-des,10
3314,-4.435490737142545,vanila-des,10
3315,-4.435490737142545,vanila-des,10
3316,-4.435490737142545,vanila-des,10
3317,-4.435490737142545,vanila-des,10
3318,-4.435490737142545,vanila-des,10
3319,-4.435490737142545,vanila-des,10
3320,-4.435490737142545,vanila-des,10
3321,-4.435490737142545,vanila-des,10
3322,-4.435490737142545,vanila-des,10
3323,-4.435490737142545,vanila-des,10
3324,-4.435490737142545,vanila-des,10
3325,-4.435490737142545,vanila-des,10
3326,-4.435490737142545,vanila-des,10
3327,-4.435490737142545,vanila-des,10
3328,-4.435490737142545,vanila-des,10
3329,-4.435490737142545,vanila-des,10
3330,-4.443169457464594,vanila-des,10
3331,-4.443169457464594,vanila-des,10
3332,-4.443169457464594,vanila-des,10
3333,-4.443169457464594,vanila-des,10
3334,-4.443169457464594,vanila-des,10
3335,-4.443169457464594,vanila-des,10
3336,-4.443169457464594,vanila-des,10
3337,-4.443169457464594,vanila-des,10
3338,-4.443169457464594,vanila-des,10
3339,-4.443169457464594,vanila-des,10
3340,-4.443169457464594,vanila-des,10
3341,-4.443169457464594,vanila-des,10
3342,-4.443169457464594,vanila-des,10
3343,-4.443169457464594,vanila-des,10
3344,-4.443169457464594,vanila-des,10
3345,-4.443169457464594,vanila-des,10
3346,-4.443169457464594,vanila-des,10
3347,-4.443169457464594,vanila-des,10
3348,-4.443169457464594,vanila-des,10
3349,-4.443169457464594,vanila-des,10
3350,-4.443169457464594,vanila-des,10
3351,-4.443169457464594,vanila-des,10
3352,-4.443169457464594,vanila-des,10
3353,-4.443169457464594,vanila-des,10
3354,-4.443169457464594,vanila-des,10
3355,-4.443169457464594,vanila-des,10
3356,-4.443169457464594,vanila-des,10
3357,-4.443169457464594,vanila-des,10
3358,-4.443169457464594,vanila-des,10
3359,-4.443169457464594,vanila-des,10
3360,-4.443169457464594,vanila-des,10
3361,-4.443169457464594,vanila-des,10
3362,-4.443169457464594,vanila-des,10
3363,-4.443169457464594,vanila-des,10
3364,-4.443169457464594,vanila-des,10
3365,-4.443169457464594,vanila-des,10
3366,-4.443169457464594,vanila-des,10
3367,-4.443169457464594,vanila-des,10
3368,-4.443169457464594,vanila-des,10
3369,-4.443169457464594,vanila-des,10
3370,-4.443169457464594,vanila-des,10
3371,-4.443169457464594,vanila-des,10
3372,-4.443169457464594,vanila-des,10
3373,-4.443169457464594,vanila-des,10
3374,-4.443169457464594,vanila-des,10
3375,-4.443169457464594,vanila-des,10
3376,-4.443169457464594,vanila-des,10
3377,-4.443169457464594,vanila-des,10
3378,-4.443169457464594,vanila-des,10
3379,-4.443169457464594,vanila-des,10
3380,-4.443169457464594,vanila-des,10
3381,-4.443169457464594,vanila-des,10
3382,-4.443169457464594,vanila-des,10
3383,-4.443169457464594,vanila-des,10
3384,-4.443169457464594,vanila-des,10
3385,-4.443169457464594,vanila-des,10
3386,-4.443169457464594,vanila-des,10
3387,-4.443169457464594,vanila-des,10
3388,-4.443169457464594,vanila-des,10
3389,-4.443169457464594,vanila-des,10
3390,-4.443169457464594,vanila-des,10
3391,-4.443169457464594,vanila-des,10
3392,-4.443169457464594,vanila-des,10
3393,-4.443169457464594,vanila-des,10
3394,-4.443169457464594,vanila-des,10
3395,-4.443169457464594,vanila-des,10
3396,-4.443169457464594,vanila-des,10
3397,-4.443169457464594,vanila-des,10
3398,-4.443169457464594,vanila-des,10
3399,-4.443169457464594,vanila-des,10
3400,-4.443169457464594,vanila-des,10
3401,-4.443169457464594,vanila-des,10
3402,-4.443169457464594,vanila-des,10
3403,-4.443169457464594,vanila-des,10
3404,-4.443169457464594,vanila-des,10
3405,-4.443169457464594,vanila-des,10
3406,-4.443169457464594,vanila-des,10
3407,-4.443169457464594,vanila-des,10
3408,-4.443169457464594,vanila-des,10
3409,-4.443169457464594,vanila-des,10
3410,-4.443169457464594,vanila-des,10
3411,-4.443169457464594,vanila-des,10
3412,-4.443169457464594,vanila-des,10
3413,-4.443169457464594,vanila-des,10
3414,-4.443169457464594,vanila-des,10
3415,-4.443169457464594,vanila-des,10
3416,-4.443169457464594,vanila-des,10
3417,-4.443169457464594,vanila-des,10
3418,-4.443169457464594,vanila-des,10
3419,-4.443169457464594,vanila-des,10
3420,-4.443169457464594,vanila-des,10
3421,-4.443169457464594,vanila-des,10
3422,-4.443169457464594,vanila-des,10
3423,-4.443169457464594,vanila-des,10
3424,-4.443169457464594,vanila-des,10
3425,-4.443169457464594,vanila-des,10
3426,-4.443169457464594,vanila-des,10
3427,-4.443169457464594,vanila-des,10
3428,-4.443169457464594,vanila-des,10
3429,-4.443169457464594,vanila-des,10
3430,-4.443169457464594,vanila-des,10
3431,-4.443169457464594,vanila-des,10
3432,-4.443169457464594,vanila-des,10
3433,-4.443169457464594,vanila-des,10
3434,-4.443169457464594,vanila-des,10
3435,-4.443169457464594,vanila-des,10
3436,-4.443169457464594,vanila-des,10
3437,-4.443169457464594,vanila-des,10
3438,-4.443169457464594,vanila-des,10
3439,-4.443169457464594,vanila-des,10
3440,-4.443169457464594,vanila-des,10
3441,-4.443169457464594,vanila-des,10
3442,-4.443169457464594,vanila-des,10
3443,-4.443169457464594,vanila-des,10
3444,-4.443169457464594,vanila-des,10
3445,-4.443169457464594,vanila-des,10
3446,-4.443169457464594,vanila-des,10
3447,-4.443169457464594,vanila-des,10
3448,-4.443169457464594,vanila-des,10
3449,-4.443169457464594,vanila-des,10
3450,-4.443169457464594,vanila-des,10
3451,-4.443169457464594,vanila-des,10
3452,-4.443169457464594,vanila-des,10
3453,-4.443169457464594,vanila-des,10
3454,-4.443169457464594,vanila-des,10
3455,-4.443169457464594,vanila-des,10
3456,-4.443169457464594,vanila-des,10
3457,-4.443169457464594,vanila-des,10
3458,-4.443169457464594,vanila-des,10
3459,-4.443169457464594,vanila-des,10
3460,-4.443169457464594,vanila-des,10
3461,-4.443169457464594,vanila-des,10
3462,-4.443169457464594,vanila-des,10
3463,-4.443169457464594,vanila-des,10
3464,-4.443169457464594,vanila-des,10
3465,-4.443169457464594,vanila-des,10
3466,-4.443169457464594,vanila-des,10
3467,-4.443169457464594,vanila-des,10
3468,-4.443169457464594,vanila-des,10
3469,-4.443169457464594,vanila-des,10
3470,-4.443169457464594,vanila-des,10
3471,-4.443169457464594,vanila-des,10
3472,-4.443169457464594,vanila-des,10
3473,-4.443169457464594,vanila-des,10
3474,-4.443169457464594,vanila-des,10
3475,-4.443169457464594,vanila-des,10
3476,-4.443169457464594,vanila-des,10
3477,-4.443169457464594,vanila-des,10
3478,-4.443169457464594,vanila-des,10
3479,-4.443169457464594,vanila-des,10
3480,-4.443169457464594,vanila-des,10
3481,-4.443169457464594,vanila-des,10
3482,-4.443169457464594,vanila-des,10
3483,-4.443169457464594,vanila-des,10
3484,-4.443169457464594,vanila-des,10
3485,-4.443169457464594,vanila-des,10
3486,-4.443169457464594,vanila-des,10
3487,-4.443169457464594,vanila-des,10
3488,-4.443169457464594,vanila-des,10
3489,-4.443169457464594,vanila-des,10
3490,-4.443169457464594,vanila-des,10
3491,-4.443169457464594,vanila-des,10
3492,-4.443169457464594,vanila-des,10
3493,-4.443169457464594,vanila-des,10
3494,-4.443169457464594,vanila-des,10
3495,-4.443169457464594,vanila-des,10
3496,-4.443169457464594,vanila-des,10
3497,-4.443169457464594,vanila-des,10
3498,-4.443169457464594,vanila-des,10
3499,-4.443169457464594,vanila-des,10
3500,-4.443169457464594,vanila-des,10
3501,-4.443169457464594,vanila-des,10
3502,-4.443169457464594,vanila-des,10
3503,-4.443169457464594,vanila-des,10
3504,-4.443169457464594,vanila-des,10
3505,-4.443169457464594,vanila-des,10
3506,-4.443169457464594,vanila-des,10
3507,-4.443169457464594,vanila-des,10
3508,-4.443169457464594,vanila-des,10
3509,-4.443169457464594,vanila-des,10
3510,-4.443169457464594,vanila-des,10
3511,-4.443169457464594,vanila-des,10
3512,-4.443169457464594,vanila-des,10
3513,-4.443169457464594,vanila-des,10
3514,-4.443169457464594,vanila-des,10
3515,-4.443169457464594,vanila-des,10
3516,-4.443169457464594,vanila-des,10
3517,-4.443169457464594,vanila-des,10
3518,-4.443169457464594,vanila-des,10
3519,-4.443169457464594,vanila-des,10
3520,-4.443169457464594,vanila-des,10
3521,-4.443169457464594,vanila-des,10
3522,-4.443169457464594,vanila-des,10
3523,-4.443169457464594,vanila-des,10
3524,-4.443169457464594,vanila-des,10
3525,-4.443169457464594,vanila-des,10
3526,-4.443169457464594,vanila-des,10
3527,-4.443169457464594,vanila-des,10
3528,-4.443169457464594,vanila-des,10
3529,-4.443169457464594,vanila-des,10
3530,-4.443169457464594,vanila-des,10
3531,-4.443169457464594,vanila-des,10
3532,-4.443169457464594,vanila-des,10
3533,-4.443169457464594,vanila-des,10
3534,-4.443169457464594,vanila-des,10
3535,-4.443169457464594,vanila-des,10
3536,-4.443169457464594,vanila-des,10
3537,-4.443169457464594,vanila-des,10
3538,-4.443169457464594,vanila-des,10
3539,-4.443169457464594,vanila-des,10
3540,-4.443169457464594,vanila-des,10
3541,-4.443169457464594,vanila-des,10
3542,-4.443169457464594,vanila-des,10
3543,-4.443169457464594,vanila-des,10
3544,-4.443169457464594,vanila-des,10
3545,-4.443169457464594,vanila-des,10
3546,-4.443169457464594,vanila-des,10
3547,-4.443169457464594,vanila-des,10
3548,-4.443169457464594,vanila-des,10
3549,-4.443169457464594,vanila-des,10
3550,-4.443169457464594,vanila-des,10
3551,-4.443169457464594,vanila-des,10
3552,-4.443169457464594,vanila-des,10
3553,-4.443169457464594,vanila-des,10
3554,-4.443169457464594,vanila-des,10
3555,-4.443169457464594,vanila-des,10
3556,-4.443169457464594,vanila-des,10
3557,-4.443169457464594,vanila-des,10
3558,-4.443169457464594,vanila-des,10
3559,-4.443169457464594,vanila-des,10
3560,-4.443169457464594,vanila-des,10
3561,-4.443169457464594,vanila-des,10
3562,-4.443169457464594,vanila-des,10
3563,-4.443169457464594,vanila-des,10
3564,-4.443169457464594,vanila-des,10
3565,-4.443169457464594,vanila-des,10
3566,-4.443169457464594,vanila-des,10
3567,-4.443169457464594,vanila-des,10
3568,-4.443169457464594,vanila-des,10
3569,-4.443169457464594,vanila-des,10
3570,-4.443169457464594,vanila-des,10
3571,-4.443169457464594,vanila-des,10
3572,-4.443169457464594,vanila-des,10
3573,-4.443169457464594,vanila-des,10
3574,-4.443169457464594,vanila-des,10
3575,-4.443169457464594,vanila-des,10
3576,-4.443169457464594,vanila-des,10
3577,-4.443169457464594,vanila-des,10
3578,-4.443169457464594,vanila-des,10
3579,-4.443169457464594,vanila-des,10
3580,-4.443169457464594,vanila-des,10
3581,-4.443169457464594,vanila-des,10
3582,-4.443169457464594,vanila-des,10
3583,-4.443169457464594,vanila-des,10
3584,-4.443169457464594,vanila-des,10
3585,-4.443169457464594,vanila-des,10
3586,-4.443169457464594,vanila-des,10
3587,-4.443169457464594,vanila-des,10
3588,-4.443169457464594,vanila-des,10
3589,-4.443169457464594,vanila-des,10
3590,-4.443169457464594,vanila-des,10
3591,-4.443169457464594,vanila-des,10
3592,-4.443169457464594,vanila-des,10
3593,-4.443169457464594,vanila-des,10
3594,-4.443169457464594,vanila-des,10
3595,-4.443169457464594,vanila-des,10
3596,-4.443169457464594,vanila-des,10
3597,-4.443169457464594,vanila-des,10
3598,-4.443169457464594,vanila-des,10
3599,-4.443169457464594,vanila-des,10
3600,-4.443169457464594,vanila-des,10
3601,-4.443169457464594,vanila-des,10
3602,-4.443169457464594,vanila-des,10
3603,-4.443169457464594,vanila-des,10
3604,-4.443169457464594,vanila-des,10
3605,-4.443169457464594,vanila-des,10
3606,-4.443169457464594,vanila-des,10
3607,-4.443169457464594,vanila-des,10
3608,-4.443169457464594,vanila-des,10
3609,-4.443169457464594,vanila-des,10
3610,-4.443169457464594,vanila-des,10
3611,-4.443169457464594,vanila-des,10
3612,-4.443169457464594,vanila-des,10
3613,-4.443169457464594,vanila-des,10
3614,-4.443169457464594,vanila-des,10
3615,-4.443169457464594,vanila-des,10
3616,-4.443169457464594,vanila-des,10
3617,-4.443169457464594,vanila-des,10
3618,-4.443169457464594,vanila-des,10
3619,-4.443169457464594,vanila-des,10
3620,-4.443169457464594,vanila-des,10
3621,-4.443169457464594,vanila-des,10
3622,-4.443169457464594,vanila-des,10
3623,-4.443169457464594,vanila-des,10
3624,-4.443169457464594,vanila-des,10
3625,-4.443169457464594,vanila-des,10
3626,-4.443169457464594,vanila-des,10
3627,-4.443169457464594,vanila-des,10
3628,-4.443169457464594,vanila-des,10
3629,-4.443169457464594,vanila-des,10
3630,-4.443169457464594,vanila-des,10
3631,-4.443169457464594,vanila-des,10
3632,-4.443169457464594,vanila-des,10
3633,-4.443169457464594,vanila-des,10
3634,-4.443169457464594,vanila-des,10
3635,-4.443169457464594,vanila-des,10
3636,-4.465499539128437,vanila-des,10
3637,-4.465499539128437,vanila-des,10
3638,-4.465499539128437,vanila-des,10
3639,-4.465499539128437,vanila-des,10
3640,-4.465499539128437,vanila-des,10
3641,-4.465499539128437,vanila-des,10
3642,-4.465499539128437,vanila-des,10
3643,-4.465499539128437,vanila-des,10
3644,-4.465499539128437,vanila-des,10
3645,-4.465499539128437,vanila-des,10
